Role,Invested in Real Estate,Extra Hours,Invested in Stock Market,Favourite Sport,Gender,Languages Known,Sport Knowledge (in XP),Average no. of leaves/month,Trades Done,Married(1/0),Level of Education,Pay,ID Proof,Most Productive Hour,Tax Category,Income Category,Employer,Tax Paid,Id
0,0,0,1,6,1,3,14.0,5,33,0,0,889.73,0,5,314,2,0,38110,13406
0,1,0,1,4,0,2,42.0,4,37,0,2,901.73,0,5,94,2,0,14900,13407
1,1,0,1,0,0,2,7.0,3,51,1,2,1161.73,0,5,125,2,0,46835,13408
1,1,0,1,6,1,4,64.0,0,44,0,0,391.73,0,5,293,2,0,46974,13409
1,1,0,1,0,0,3,1.0,5,39,0,2,805.73,0,5,71,2,0,30376,13410
1,1,1,1,5,1,3,68.0,0,31,0,2,273.73,0,5,386,2,0,11337,13412
0,0,0,1,3,1,3,40.0,0,48,0,2,273.73,0,5,96,2,0,18347,13413
0,1,1,1,6,1,2,91.0,2,28,0,2,278.73,0,5,96,2,0,27274,13414
0,1,1,1,1,0,4,24.0,4,50,0,2,3713.73,0,5,191,2,0,31950,13415
1,1,0,1,2,1,2,58.0,2,43,-1,1,725.73,0,5,93,2,0,34696,13417
1,0,0,1,2,1,2,36.0,1,55,0,1,275.73,2,5,135,2,0,38733,13418
0,0,1,1,4,1,3,57.0,5,43,-1,2,975.73,0,5,107,2,0,12040,13419
0,0,1,1,4,0,3,99.0,5,39,0,2,273.73,0,5,52,2,0,43111,13420
0,1,0,1,0,1,2,1.0,0,39,0,0,775.73,0,5,172,2,0,21295,13422
0,0,1,1,6,0,3,86.0,5,49,0,0,72.73,0,5,150,2,0,38012,13423
1,0,0,1,5,0,4,25.0,3,48,0,0,1845.73,0,5,182,2,0,18421,13424
0,0,0,1,3,1,1,35.0,2,57,0,0,443.73,0,5,59,2,0,16845,13425
0,1,0,1,1,0,2,9.0,1,42,0,0,539.73,0,5,69,2,0,40830,13426
0,0,1,1,3,0,3,10.0,4,47,0,0,440.73,0,5,48,2,0,20928,13427
1,1,0,1,5,0,2,21.0,4,43,1,0,173.73,0,5,90,2,0,46273,13429
0,1,0,1,4,0,1,32.0,0,32,0,1,272.73,0,5,269,2,0,23831,13430
0,0,0,1,3,1,4,38.0,0,32,-1,0,119.73,0,5,292,2,0,39773,13431
0,0,0,1,1,1,3,77.0,5,48,0,0,311.73,0,5,39,2,0,23995,13432
1,0,0,1,2,0,3,86.0,2,34,1,0,554.73,0,5,222,2,0,26688,13433
1,1,1,1,6,0,2,56.0,3,28,0,2,273.73,0,5,124,2,0,17384,13434
0,0,1,1,3,1,2,86.0,5,52,0,0,251.73,0,5,82,2,0,39317,13435
1,1,0,1,6,1,4,77.0,2,42,0,0,711.73,2,5,39,2,0,16283,13436
0,1,0,1,4,0,2,51.0,5,43,0,0,2293.73,0,5,52,2,0,11115,13437
0,1,0,1,6,1,3,20.0,3,57,-1,1,406.73,0,5,203,2,0,26442,13438
0,1,0,1,4,1,3,85.0,5,43,0,0,273.73,0,5,110,2,0,14481,13440
0,1,0,1,6,0,3,7.0,5,57,0,2,279.73,0,5,272,2,0,29135,13441
1,0,1,1,1,1,3,88.0,2,54,0,2,1060.73,0,5,89,2,0,15939,13442
1,1,0,1,0,1,3,70.0,4,38,1,2,1520.73,0,5,154,2,0,18594,13443
0,1,0,1,0,1,2,90.0,2,43,-1,0,6031.73,2,5,13,2,0,30801,13444
1,1,0,1,3,1,4,58.0,3,51,1,0,108.73,0,5,86,2,0,28631,13445
1,1,0,1,4,0,2,64.0,5,51,0,0,352.27,0,5,202,2,0,31824,13446
1,0,0,1,0,0,4,59.0,5,31,1,0,273.73,0,5,125,2,0,40989,13447
0,1,0,1,6,0,2,25.0,2,33,0,0,2628.73,0,5,512,2,0,14187,13449
0,0,1,1,1,1,4,43.0,0,25,1,0,660.73,0,5,191,2,0,43946,13450
1,0,0,1,0,1,4,11.0,1,58,0,1,1111.73,0,5,144,2,0,15710,13451
0,1,0,1,3,0,4,59.0,4,33,0,0,274.73,0,5,109,2,0,12033,13452
0,1,0,1,4,1,3,23.0,1,43,0,0,5128.73,0,5,282,2,0,32673,13454
1,1,0,1,4,1,4,59.0,3,40,0,0,907.73,0,5,58,2,0,10744,13455
0,0,0,1,0,1,4,91.0,1,29,0,2,545.73,0,5,171,2,0,13498,13456
0,1,0,1,0,0,1,11.0,4,32,1,0,273.73,0,5,127,2,0,33183,13459
1,1,1,1,3,0,3,58.0,2,38,0,0,273.73,0,5,142,2,0,48392,13461
1,0,1,1,0,0,3,73.0,0,41,0,0,446.73,2,5,235,2,0,17046,13462
0,0,0,0,6,1,1,51.0,2,35,0,1,487.73,0,5,642,2,0,35809,13464
0,1,0,1,3,1,4,59.0,5,34,0,2,3316.73,0,5,251,2,0,34721,13465
1,0,1,1,3,1,1,7.0,4,53,0,1,556.73,0,5,112,2,0,13438,13470
1,1,0,1,1,0,2,14.0,3,51,0,1,12.27,0,5,123,2,0,28774,13472
1,0,1,0,5,1,4,80.0,3,47,0,0,273.73,0,5,622,2,0,41620,13474
0,1,0,1,2,1,4,80.0,0,38,-1,0,277.73,0,5,186,2,0,48388,13475
1,0,1,1,4,0,1,25.0,5,41,1,2,271.73,0,5,121,2,0,25001,13476
1,1,0,1,5,0,3,18.0,2,39,0,1,4761.73,0,5,318,2,0,46313,13477
1,1,1,0,0,0,1,95.0,2,41,0,0,480.27,0,5,724,2,0,48536,13480
0,0,0,1,3,0,2,9.0,0,26,1,0,2223.73,0,5,144,2,0,14210,13481
0,1,0,1,6,1,3,97.0,2,33,0,1,491.73,0,5,124,2,0,22110,13482
0,0,1,1,3,0,2,13.0,3,34,1,0,320.73,0,5,33,2,0,21840,13483
1,0,0,1,5,1,3,11.0,0,42,0,2,641.73,0,5,70,2,0,22913,13484
1,0,1,1,4,1,1,65.0,4,41,-1,2,136.27,0,5,186,2,0,15655,13485
1,1,1,1,6,1,1,19.0,3,32,0,0,273.73,0,5,124,2,0,47668,13486
0,0,1,1,3,0,4,37.0,2,52,0,1,273.73,2,5,127,2,0,10794,13487
0,0,0,1,2,0,2,31.0,3,58,0,0,273.73,2,5,193,2,0,27016,13488
1,1,1,1,4,0,1,29.0,1,37,0,0,1318.73,0,5,287,2,0,16223,13489
0,1,1,1,1,0,3,13.0,4,46,1,0,68.73,0,5,109,2,0,21518,13490
1,0,0,1,0,1,1,60.0,1,44,0,2,1190.73,0,5,386,2,0,49317,13491
1,1,0,1,1,1,1,50.0,1,39,1,2,152.27,0,5,291,2,0,28378,13493
0,0,1,1,5,0,4,8.0,0,57,0,1,159.73,0,5,608,2,0,40428,13494
0,0,1,1,2,0,2,16.0,2,32,0,0,273.73,0,5,59,2,0,38474,13495
0,1,0,1,6,0,2,47.0,0,23,0,2,273.73,0,5,157,2,0,26138,13497
1,1,0,1,0,1,1,89.0,0,38,0,0,20.73,0,5,174,2,0,16762,13498
0,1,0,1,4,1,2,9.0,5,33,0,2,2955.73,0,5,153,2,0,39437,13499
1,1,0,1,4,0,1,66.0,0,26,1,0,514.73,0,5,272,2,0,38007,13500
0,1,0,1,6,1,1,18.0,1,42,0,0,654.73,0,5,89,2,0,32430,13503
1,0,0,1,3,0,1,17.0,3,51,-1,0,593.73,0,5,172,2,0,38675,13504
0,0,0,1,5,1,1,29.0,4,35,0,2,520.73,0,5,363,2,0,48099,13506
0,1,0,1,4,0,1,18.0,5,40,0,0,1081.73,0,5,118,2,0,35664,13508
1,0,0,1,4,1,3,52.0,3,29,1,0,654.73,0,5,233,2,0,18954,13510
1,1,0,1,3,1,2,2.0,4,46,0,1,1061.73,2,5,33,2,0,20825,13512
0,0,0,1,3,0,1,29.0,1,33,1,1,2634.73,0,5,87,2,0,30239,13513
1,0,1,0,4,1,1,18.0,5,27,-1,2,273.73,0,5,423,2,0,40634,13514
1,1,1,1,0,0,2,1.0,5,42,0,2,2081.73,0,5,124,2,0,44189,13515
0,1,0,1,2,1,4,93.0,4,55,1,0,1249.73,0,5,95,2,0,37405,13517
0,1,0,1,4,0,3,33.0,1,53,0,2,693.73,0,5,108,2,0,11012,13518
0,1,0,1,5,1,2,38.0,1,35,0,2,1288.73,0,5,87,2,0,42743,13519
0,1,1,1,6,0,3,10.0,5,39,0,0,830.73,0,5,69,2,0,37679,13520
0,1,0,1,0,0,3,68.0,1,43,0,0,1301.73,0,5,110,2,0,32680,13521
1,1,0,0,4,1,1,20.0,5,33,1,2,7270.73,0,5,1118,2,0,35143,13523
0,0,0,1,4,1,1,55.0,1,32,0,0,273.73,0,5,625,2,0,26388,13526
1,1,0,1,3,1,2,97.0,3,41,-1,1,348.73,0,5,115,2,0,39641,13527
0,0,1,1,5,0,2,30.0,2,58,0,2,2423.73,0,5,116,2,0,47918,13528
0,0,1,1,6,0,1,30.0,0,30,0,0,489.73,0,5,68,2,0,38580,13530
1,1,0,1,6,0,3,1.0,3,42,1,1,415.73,0,5,665,2,0,23464,13532
0,0,1,1,4,1,4,51.0,0,33,0,0,1007.73,0,5,125,2,0,17775,13534
0,0,0,1,3,1,1,3.0,1,43,0,0,608.73,0,5,86,2,0,23604,13537
0,1,0,1,5,0,2,0.0,3,33,0,0,273.73,0,5,274,2,0,46366,13538
1,0,1,1,2,1,1,41.0,5,44,0,0,277.73,0,5,75,2,0,14535,13539
0,0,1,1,3,0,2,56.0,5,26,1,0,677.73,0,5,185,2,0,36482,13540
0,1,0,0,1,1,1,30.0,3,37,-1,0,960.73,0,5,866,2,0,21471,13541
1,1,0,1,3,1,2,11.0,5,50,0,2,359.73,0,5,194,2,0,32590,13542
0,1,0,1,1,0,2,6.0,4,31,0,0,110.27,0,5,122,2,0,19495,13543
0,0,0,1,1,1,2,1.0,2,52,-1,1,91.73,0,5,95,2,0,11953,13544
0,1,1,0,1,0,4,69.0,4,36,0,2,600.73,0,5,553,2,0,43342,13545
0,1,1,1,4,1,3,68.0,2,37,0,0,1023.73,0,5,172,2,0,35787,13546
0,0,1,1,0,1,1,5.0,3,37,1,0,4653.73,2,5,84,2,0,43650,13547
0,1,1,1,3,0,3,67.0,5,47,1,0,153.73,0,5,97,2,0,22265,13548
1,1,0,1,1,1,3,92.0,5,40,0,0,830.73,2,5,28,2,0,49226,13549
0,0,1,1,5,0,1,95.0,4,48,0,0,1730.73,0,5,164,2,0,11930,13551
1,0,0,1,1,1,4,52.0,1,55,0,1,662.73,0,5,105,2,0,15503,13552
1,0,0,1,0,0,4,52.0,4,40,0,0,148.27,0,5,28,2,0,48020,13554
0,0,0,1,2,0,4,73.0,4,57,0,1,898.73,0,5,130,2,0,16861,13556
0,1,0,1,0,1,4,81.0,5,38,0,0,378.73,0,5,158,2,0,22738,13557
0,0,1,1,2,0,3,99.0,4,54,0,1,395.73,0,5,142,2,0,23422,13559
0,1,1,1,1,0,3,27.0,4,35,0,2,1419.73,0,5,77,2,0,28539,13560
1,0,0,1,6,0,3,21.0,4,37,0,1,3597.73,0,5,105,2,0,23111,13561
0,1,1,1,2,1,1,8.0,5,46,0,0,386.73,0,5,529,2,0,44893,13563
1,1,0,1,3,1,2,39.0,4,40,0,0,653.73,0,5,121,2,0,22649,13565
0,0,1,1,2,1,1,35.0,0,31,0,2,400.73,0,5,276,2,0,13046,13566
0,0,0,1,1,1,2,4.0,5,33,1,0,386.73,0,5,140,2,0,20627,13567
0,0,0,1,1,0,4,2.0,1,28,0,0,1483.73,0,5,97,2,0,39109,13568
0,0,0,1,5,0,4,60.0,0,37,0,0,2024.73,0,5,175,2,0,27044,13569
0,0,1,1,0,0,4,34.0,2,50,0,0,1369.73,0,5,100,2,0,23723,13570
0,0,0,1,2,0,1,45.0,0,23,1,0,1232.73,0,5,141,2,0,43807,13571
1,1,0,1,4,0,1,92.0,5,46,0,0,698.73,2,5,690,2,0,22944,13574
0,1,0,1,3,1,4,29.0,3,41,1,2,4145.73,0,5,222,2,0,23751,13575
1,0,0,1,6,1,3,5.0,2,45,0,0,273.73,0,5,286,2,0,27402,13576
0,1,0,1,4,0,4,98.0,4,30,0,0,341.73,0,5,221,2,0,19133,13578
0,1,0,1,6,0,4,78.0,2,31,1,2,656.73,0,5,122,2,0,39974,13579
0,0,1,1,2,1,1,24.0,4,42,-1,0,418.73,2,5,669,2,0,43128,13580
0,1,1,1,3,1,2,80.0,0,29,0,0,691.73,0,5,216,2,0,48117,13581
0,0,1,1,6,0,1,0.0,3,23,1,0,714.73,0,5,170,2,0,46178,13584
0,1,0,1,3,0,4,16.0,2,50,0,2,838.27,0,5,91,2,0,48932,13585
1,1,0,1,2,1,1,40.0,0,49,0,1,1077.73,0,5,173,2,0,46395,13586
0,1,0,1,4,0,4,4.0,1,42,0,0,535.73,0,5,71,2,0,19934,13587
1,0,0,1,1,0,4,86.0,2,33,0,0,943.73,0,5,375,2,0,42276,13588
0,0,1,1,4,1,1,82.0,4,57,0,2,4073.73,0,5,67,2,0,17560,13589
1,0,1,1,0,1,1,72.0,5,46,0,0,397.73,0,5,291,2,0,27967,13590
1,0,0,1,5,1,4,35.0,2,49,0,0,533.73,2,5,180,2,0,48804,13591
1,0,0,1,0,1,2,95.0,1,52,0,2,504.73,0,5,200,2,0,12980,13593
1,1,0,1,6,0,4,18.0,5,28,1,0,487.73,0,5,361,2,0,45550,13595
1,0,1,1,0,0,2,84.0,1,28,0,0,623.73,0,5,168,2,0,47793,13596
1,1,0,1,4,0,2,22.0,5,32,0,0,274.73,0,5,287,2,0,42415,13597
1,0,1,1,2,1,4,33.0,1,54,0,0,1051.73,0,5,656,2,0,39493,13598
0,0,1,1,2,1,1,67.0,1,54,0,0,616.73,0,5,74,2,0,11005,13599
1,0,1,1,4,0,2,60.0,5,38,0,0,525.73,0,5,137,2,0,31477,13600
1,0,0,1,1,0,1,18.0,5,47,0,2,273.73,0,5,84,2,0,12789,13601
0,0,0,1,1,1,3,54.0,0,37,0,1,200.73,0,5,173,2,0,27444,13602
1,1,1,1,4,0,2,11.0,1,36,0,1,16.73,0,5,455,2,0,27465,13603
0,1,0,1,4,0,2,24.0,4,26,0,0,641.73,0,5,171,2,0,42385,13605
1,0,1,1,5,0,1,9.0,3,43,0,1,1215.73,0,5,292,2,0,14846,13606
1,1,1,1,0,1,4,36.0,4,32,0,0,354.73,0,5,87,2,0,36392,13607
0,1,1,1,1,0,1,42.0,1,34,0,2,6677.73,2,5,301,2,0,48809,13609
1,0,1,1,0,0,3,14.0,2,32,1,0,322.73,0,5,178,2,0,16983,13611
1,0,0,1,0,0,3,17.0,1,47,0,1,460.73,2,5,103,2,0,22009,13612
0,0,1,1,0,0,2,16.0,1,32,0,0,2282.73,0,5,598,2,0,19433,13613
0,0,1,1,3,0,1,91.0,5,57,-1,2,1050.73,0,5,110,2,0,40549,13614
0,0,0,1,6,0,3,74.0,4,49,0,2,1705.73,0,5,385,2,0,33054,13618
0,0,0,1,0,0,3,53.0,4,35,1,0,273.73,0,5,394,2,0,23497,13619
0,1,0,1,5,1,1,15.0,2,40,0,0,273.73,0,5,428,2,0,32467,13620
0,0,0,1,0,0,3,93.0,4,49,-1,0,377.73,0,5,68,2,0,10282,13621
1,0,0,1,2,0,3,61.0,4,47,-1,0,339.73,0,5,215,2,0,40115,13624
1,1,1,1,3,0,3,88.0,2,43,0,0,273.73,2,5,71,2,0,22113,13626
1,0,1,1,5,1,1,59.0,5,25,1,1,273.73,0,5,237,2,0,27308,13627
0,0,0,1,6,0,1,47.0,0,31,1,1,273.73,2,5,80,2,0,33426,13628
1,0,1,1,1,0,3,30.0,3,50,-1,1,371.73,2,5,268,2,0,39055,13630
0,1,0,1,2,1,3,1.0,4,31,0,2,710.73,0,5,290,2,0,46470,13633
1,1,0,1,6,0,1,32.0,1,39,0,0,1522.73,0,5,388,2,0,42191,13634
0,0,1,1,5,1,4,5.0,5,45,0,0,697.73,0,5,429,2,0,20643,13635
1,1,0,1,4,1,3,90.0,4,44,0,0,6526.73,0,5,408,2,0,21973,13636
0,0,0,1,4,1,4,89.0,1,35,0,2,785.73,0,5,58,2,0,24881,13637
0,0,0,1,3,0,1,20.0,1,30,0,2,330.73,0,5,527,2,0,11133,13639
1,1,0,1,0,1,3,30.0,4,56,0,1,4157.73,1,5,396,2,0,24721,13640
0,0,0,1,5,1,1,65.0,1,51,0,1,134.73,0,5,325,2,0,34750,13641
1,1,1,1,5,0,1,1.0,3,37,0,0,1658.73,2,5,443,2,0,21098,13642
0,1,0,1,6,0,2,37.0,2,31,-1,1,273.73,0,5,208,2,0,34853,13643
0,0,0,1,0,1,4,27.0,0,24,0,0,1091.73,0,5,223,2,0,17668,13646
1,0,1,1,0,1,4,99.0,5,33,-1,1,286.73,0,5,361,2,0,17410,13648
1,0,0,1,3,0,2,71.0,5,48,0,2,273.73,0,5,240,2,0,16256,13651
1,1,0,1,3,0,4,41.0,4,40,0,0,399.73,1,5,134,2,0,44127,13652
1,0,1,1,3,0,4,34.0,0,33,-1,2,426.73,0,5,590,2,0,15939,13653
1,0,1,1,1,0,1,96.0,0,50,0,2,623.73,0,5,153,2,0,28060,13655
1,1,1,1,6,1,3,90.0,1,54,0,2,591.73,2,5,243,2,0,18606,13656
1,1,1,1,3,1,4,65.0,5,45,0,0,3707.73,2,5,334,2,0,44241,13658
0,1,1,0,2,1,3,99.0,3,30,0,2,1067.73,0,5,1011,2,0,13457,13659
0,0,0,1,3,1,3,86.0,4,30,1,0,256.73,1,5,82,2,0,37337,13661
0,1,0,1,1,1,3,51.0,4,45,0,0,273.73,0,5,170,2,0,27103,13662
0,0,1,1,0,1,1,89.0,0,45,0,0,270.73,1,5,194,2,0,14938,13665
0,0,0,1,6,0,4,80.0,2,58,0,2,2723.73,1,5,294,2,0,14974,13667
0,0,0,1,0,1,4,80.0,5,49,-1,0,507.73,0,5,278,2,0,21653,13668
1,0,1,0,1,1,2,84.0,5,29,1,2,682.73,0,5,561,2,0,19650,13669
1,0,0,1,0,1,2,94.0,4,39,1,1,347.73,1,5,190,2,0,34806,13670
1,1,0,1,5,1,3,90.0,3,42,0,2,273.73,1,5,297,2,0,27116,13674
1,1,0,1,0,1,1,33.0,5,39,0,1,1560.73,2,5,17,2,0,25041,13676
1,1,0,1,0,0,4,44.0,2,30,0,2,346.73,0,5,172,2,0,20797,13678
1,1,0,1,0,0,1,60.0,4,30,0,1,273.73,0,5,87,2,0,43510,13679
0,1,1,1,1,1,1,69.0,0,38,0,0,2894.73,0,5,604,2,0,44400,13680
1,1,0,1,1,1,3,81.0,1,27,1,2,273.73,0,5,147,2,0,18927,13682
0,0,1,1,1,1,1,77.0,4,48,0,0,1956.73,2,5,53,2,0,16435,13683
0,0,0,1,6,1,4,30.0,0,25,1,0,501.73,0,5,796,2,0,33742,13684
0,0,1,0,6,1,2,20.0,2,47,0,1,276.73,0,5,1436,2,0,43911,13686
1,1,1,1,6,1,2,93.0,3,36,-1,0,1819.27,1,5,117,2,0,17649,13687
0,1,0,1,6,1,2,10.0,4,23,1,2,983.73,1,5,116,2,0,39771,13688
1,0,0,1,3,1,1,38.0,5,37,0,1,2015.73,1,5,127,2,0,28932,13689
0,1,1,1,4,0,2,8.0,0,31,0,1,275.73,0,5,224,2,0,18587,13691
1,1,0,1,3,0,4,86.0,4,40,0,2,472.73,0,5,494,2,0,17418,13692
0,0,1,1,4,1,1,43.0,3,54,0,0,1073.73,0,5,167,2,0,31124,13693
1,1,0,1,1,1,4,91.0,0,54,0,0,1399.73,0,5,86,2,0,42139,13694
1,0,0,1,1,0,3,55.0,4,34,-1,1,500.73,0,5,182,2,0,41346,13695
0,1,1,1,0,0,1,95.0,4,40,0,2,286.27,0,5,627,2,0,39267,13696
1,1,0,1,3,0,1,83.0,2,26,0,2,273.73,1,5,136,2,0,41076,13697
1,1,1,1,2,1,1,12.0,5,40,0,0,2303.73,0,5,193,2,0,25525,13698
1,1,1,1,0,0,3,19.0,2,32,0,1,45.27,0,5,131,2,0,10853,13700
0,1,1,0,1,1,3,62.0,4,28,1,0,750.73,0,5,1423,2,0,19058,13701
0,1,0,1,1,0,1,92.0,4,30,0,0,1256.73,0,5,118,2,0,31603,13702
0,0,1,1,6,1,2,11.0,2,39,0,0,79.73,0,5,304,2,0,40369,13703
0,1,1,1,3,1,4,5.0,2,37,0,0,1582.73,2,5,34,2,0,36990,13704
1,1,0,1,3,1,2,22.0,1,40,0,0,0.269999999999982,0,5,72,2,0,19375,13705
0,1,0,1,3,1,2,57.0,2,39,0,0,303.73,0,5,148,2,0,12120,13706
1,1,1,1,5,0,2,90.0,5,30,0,2,274.73,0,5,140,2,0,26426,13707
1,0,1,1,5,0,4,34.0,2,47,0,0,1691.27,2,5,314,2,0,36511,13708
1,1,0,1,6,0,2,6.0,2,42,0,2,392.73,0,5,64,2,0,41297,13711
1,0,0,1,2,0,1,54.0,5,37,0,0,273.73,2,5,26,2,0,14026,13712
1,0,1,1,4,1,3,48.0,0,38,0,1,410.73,0,5,211,2,0,32843,13713
1,1,0,1,2,0,4,35.0,1,40,0,0,454.27,0,5,302,2,0,42573,13716
1,1,0,1,6,0,1,46.0,5,44,0,0,2856.73,0,5,108,2,0,21894,13717
1,1,0,1,4,1,3,14.0,0,46,1,0,93.27,0,5,278,2,0,31067,13718
1,1,1,1,6,1,1,11.0,1,35,0,0,2328.73,0,5,238,2,0,11135,13719
1,1,0,1,5,1,2,97.0,1,27,0,2,328.73,0,5,232,2,0,16484,13722
1,1,0,1,5,0,2,66.0,4,28,1,0,10425.73,0,5,263,2,0,14046,13724
1,0,0,1,4,1,2,53.0,1,58,0,1,344.73,0,5,118,2,0,35106,13725
1,0,1,1,6,1,4,63.0,3,25,1,0,7.730000000000019,0,5,159,2,0,14970,13726
1,1,1,1,3,1,1,26.0,1,53,0,1,472.73,0,5,189,2,0,16253,13727
0,0,1,1,2,1,3,36.0,3,50,0,1,169.73,0,5,121,2,0,10708,13728
0,0,0,1,1,0,3,2.0,3,40,0,0,370.73,0,5,105,2,0,12954,13729
0,1,1,1,6,0,1,28.0,0,26,-1,0,750.73,0,5,90,2,0,42951,13730
1,1,0,1,6,0,1,90.0,4,36,0,2,224.73,0,5,208,2,0,22515,13734
0,1,0,1,3,0,3,10.0,5,37,1,1,4726.73,0,5,153,2,0,40783,13735
1,1,0,1,3,0,3,12.0,2,33,0,0,907.73,0,5,399,2,0,11474,13738
0,1,0,1,0,0,1,68.0,5,29,0,0,275.73,0,5,368,2,0,33832,13739
1,0,1,1,4,1,1,29.0,1,46,0,0,998.73,0,5,102,2,0,21613,13741
0,1,0,1,3,1,2,71.0,3,51,0,0,1041.73,0,5,215,2,0,35327,13742
0,1,1,1,0,0,4,67.0,3,52,-1,0,163.27,0,5,155,2,0,10839,13743
1,0,0,1,4,0,3,84.0,2,47,0,0,633.73,0,5,165,2,0,21886,13744
0,1,0,1,0,1,4,99.0,2,42,-1,2,436.27,0,5,180,2,0,25095,13748
0,1,1,1,6,0,1,95.0,5,32,0,2,273.73,0,5,126,2,0,15874,13749
0,1,0,1,0,0,2,98.0,1,36,0,0,288.73,0,5,118,2,0,24358,13750
1,0,0,1,1,1,2,86.0,5,44,0,0,491.73,0,5,38,2,0,38626,13751
0,1,0,1,0,1,4,21.0,0,28,0,0,1598.73,0,5,324,2,0,16771,13752
0,0,0,1,1,1,3,98.0,5,58,0,0,994.73,0,5,157,2,0,48275,13753
1,0,0,1,3,1,1,87.0,5,45,0,0,275.73,0,5,86,2,0,24217,13754
1,1,1,1,4,1,3,59.0,5,40,-1,0,1534.73,0,5,269,2,0,39136,13757
0,1,0,1,6,1,2,68.0,4,37,0,1,1419.73,2,5,361,2,0,28425,13758
0,1,0,0,1,0,1,68.0,0,28,0,0,440.73,0,5,252,2,0,45983,13759
0,0,0,1,0,1,3,56.0,1,28,0,1,62.27,0,5,125,2,0,19942,13762
1,1,0,1,4,0,3,6.0,3,29,0,0,589.73,0,5,78,2,0,31314,13763
1,1,0,1,5,0,1,12.0,3,54,1,2,4158.73,0,5,48,2,0,34422,13764
0,1,0,1,5,1,4,53.0,4,31,0,2,328.73,0,5,381,2,0,14974,13766
1,1,0,1,3,0,2,26.0,0,52,0,2,332.73,0,5,265,2,0,12106,13767
0,0,0,1,5,0,4,17.0,1,29,0,2,454.73,0,5,494,2,0,14989,13768
0,0,1,1,6,1,4,26.0,3,26,1,0,273.73,0,5,162,2,0,16640,13769
0,0,0,1,4,1,4,84.0,5,55,0,2,268.73,0,5,39,2,0,44357,13770
0,1,0,1,3,0,1,53.0,2,31,0,0,273.73,0,5,178,2,0,42463,13771
0,1,0,1,5,1,2,1.0,4,36,0,0,201.27,0,5,231,2,0,21180,13772
1,0,0,1,3,1,2,49.0,2,57,0,0,305.73,2,5,118,2,0,20007,13773
0,0,0,1,6,0,3,30.0,0,58,0,0,867.73,0,5,187,2,0,48397,13774
0,0,0,1,5,1,2,62.0,4,57,-1,1,293.73,0,5,295,2,0,28631,13775
1,0,0,1,6,0,4,34.0,1,55,-1,0,607.73,0,5,353,2,0,28259,13776
1,0,0,1,0,1,2,84.0,1,38,0,1,897.73,0,5,225,2,0,42057,13778
0,1,0,1,4,1,4,51.0,3,41,0,2,5196.73,0,5,1099,2,0,34112,13779
1,1,0,1,3,0,1,33.0,5,37,1,0,982.73,0,5,438,2,0,17045,13780
0,1,0,1,0,1,2,71.0,4,36,1,0,2519.73,0,5,367,2,0,24693,13781
0,0,0,1,6,1,4,94.0,2,31,0,0,290.73,0,5,486,2,0,46578,13782
0,1,0,1,5,0,2,84.0,1,48,0,2,1885.73,0,5,100,2,0,24701,13783
0,1,1,1,1,0,3,40.0,0,39,0,0,58.73,0,5,274,2,0,20653,13784
0,1,0,1,3,0,4,17.0,2,33,1,0,298.73,0,5,141,2,0,14607,13786
0,1,0,1,2,1,3,6.0,0,35,0,0,2296.73,0,5,211,2,0,28710,13788
0,0,0,1,6,1,3,45.0,2,29,0,1,319.73,0,5,34,2,0,37991,13789
1,1,1,1,6,1,4,70.0,1,34,1,0,9275.73,0,5,790,2,0,36551,13790
1,0,0,1,2,0,2,70.0,2,35,1,0,2254.73,0,5,137,2,0,40823,13792
1,0,0,1,0,0,1,59.0,2,34,0,1,3625.73,0,5,500,2,0,16909,13795
1,0,1,1,0,0,4,74.0,3,39,0,1,349.73,0,5,436,2,0,19913,13796
0,0,0,1,0,1,3,38.0,4,28,0,2,273.73,0,5,149,2,0,43320,13797
1,1,1,0,5,1,3,44.0,3,43,0,1,3406.73,0,5,801,2,0,21807,13799
1,1,1,1,0,1,1,38.0,1,28,1,2,364.73,0,5,176,2,0,25684,13800
1,1,1,0,6,1,1,43.0,1,32,0,0,240.73,0,5,958,2,0,35808,13801
1,1,0,1,1,1,2,47.0,2,40,1,0,1171.73,0,5,344,2,0,28399,13802
1,0,0,1,5,0,3,55.0,2,41,0,0,1141.27,0,5,55,2,0,17041,13803
0,1,1,1,0,1,1,64.0,2,24,0,0,2336.73,0,5,218,2,0,44251,13804
0,0,1,1,1,1,2,87.0,1,43,1,0,478.73,0,5,326,2,0,11879,13805
0,1,0,1,1,0,4,75.0,1,33,-1,1,273.73,0,5,184,2,0,29155,13806
0,1,0,0,1,0,3,33.0,0,45,0,0,455.73,2,5,36,2,0,10225,13807
0,0,0,0,6,1,4,36.0,4,57,0,0,273.73,0,5,979,2,0,14223,13808
0,1,0,1,0,0,2,29.0,3,49,0,1,273.73,0,5,321,2,0,24772,13809
1,0,1,1,5,0,4,16.0,2,37,0,1,794.73,0,5,146,2,0,45942,13811
0,1,1,1,1,1,1,38.0,3,33,0,0,154.27,0,5,144,2,0,14586,13812
1,0,0,1,4,0,1,81.0,4,27,0,0,273.73,0,5,42,2,0,21217,13813
1,0,1,1,4,1,3,47.0,3,41,0,2,450.73,0,5,114,2,0,35311,13816
