Age,SSec_Category,Hobby,Education_Duration,Profession,Working_Hours,Investment,Loan,Dependents,Yearly_Breaks,Number_of_Siblings,City,Income,Debt_Paid,Id,Gender_F,Gender_M,Housing_Apartment,Housing_Bungalow,Housing_Condo,Housing_Slum,Housing_Trailer,Housing_Treehouse,Loan Status_Applied,Loan Status_Critical,Loan Status_EMI,Loan Status_In Search,Loan Status_Not Applied,Loan Status_Overdue,Loan Status_Paid,Loan Status_Pending,Marital_Status_Divorced,Marital_Status_Divorced with Children,Marital_Status_Engaged,Marital_Status_Married,Marital_Status_Separated,Marital_Status_Single,Employer_Kind_MNC,Employer_Kind_Self-employed,Employer_Kind_Startup,Country_Canada
29.0,4,12,15.0,3,0.0,20.0,4415.0,1,0,3,35,276426.764,43072,15253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
19.0,4,11,10.0,2,42.0,20.0,2000.0,2,0,3,38,338937.844,38676,15254,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
28.0,2,11,10.0,6,42.0,20.0,2000.0,2,0,3,38,281587.498,15000,15255,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
72.0,4,11,10.0,9,12.0,20.0,2000.0,2,1,2,38,23071.394,38497,15256,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
58.0,4,9,14.0,3,42.0,20.0,2000.0,2,0,4,17,116145.356,26116,15259,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
57.0,4,6,6.0,6,0.0,20.0,2000.0,5,1,2,25,225368.715,36574,15260,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
45.0,4,9,14.0,2,42.0,20.0,3740.0,1,1,3,38,20374.731,32367,15262,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
47.0,4,6,6.0,2,42.0,20.0,2000.0,1,0,3,38,36431.698,37945,15263,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
71.0,4,15,11.0,9,13.0,20.0,2000.0,3,0,3,38,36873.251,37788,15264,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56.0,2,11,10.0,7,22.0,20.0,2000.0,5,1,2,38,122726.382,34107,15265,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
16.0,2,1,8.0,9,17.0,20.0,2000.0,4,0,3,38,234419.361,47434,15266,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
33.0,2,15,11.0,5,0.0,20.0,2000.0,4,0,2,38,203839.273,48347,15267,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
60.0,4,11,10.0,0,40.0,20.0,2000.0,2,1,4,38,119412.779,41010,15269,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
49.0,4,15,11.0,0,42.0,15044.0,2000.0,1,0,4,38,90604.713,19367,15271,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
25.0,4,8,12.0,9,0.0,20.0,3876.0,2,0,2,1,33498.101,25020,15274,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
29.0,0,11,10.0,2,47.0,20.0,2000.0,2,0,2,38,101669.291,22516,15276,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29.0,2,11,10.0,7,36.0,20.0,2000.0,5,1,4,38,211831.46,22123,15277,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42.0,4,15,11.0,2,52.0,5198.0,2000.0,1,0,2,38,72906.395,29524,15278,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
50.0,4,10,17.0,9,67.0,100019.0,2000.0,1,1,3,38,327406.799,17127,15279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
28.0,4,7,13.0,11,42.0,20.0,2000.0,1,0,4,38,29818.646,29745,15280,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27.0,2,11,10.0,13,0.0,20.0,2000.0,4,0,3,38,96036.452,44741,15281,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
34.0,4,1,8.0,13,42.0,20.0,2000.0,2,1,3,38,175795.84699999998,13430,15282,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52.0,4,9,14.0,4,52.0,20.0,2000.0,1,0,3,38,110644.589,22288,15283,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
57.0,4,15,11.0,10,42.0,20.0,2000.0,2,0,3,38,209398.332,29684,15284,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
53.0,4,15,11.0,0,47.0,20.0,2000.0,2,1,4,38,267585.385,44517,15285,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
68.0,4,8,12.0,9,32.0,20.0,2000.0,2,0,2,38,227002.243,23683,15286,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
20.0,4,7,13.0,0,22.0,20.0,2000.0,4,0,3,38,96372.197,14651,15287,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
40.0,4,11,10.0,6,0.0,20.0,2000.0,2,0,4,38,320524.755,39236,15288,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34.0,4,7,13.0,11,42.0,20.0,2000.0,6,1,2,38,186151.318,10753,15289,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30.0,4,9,14.0,9,42.0,20.0,2000.0,1,1,3,38,209676.437,28980,15290,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
20.0,2,11,10.0,9,47.0,20.0,2000.0,5,0,2,38,276487.86600000004,33985,15292,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
29.0,4,11,10.0,13,52.0,20.0,2000.0,1,0,4,38,204400.006,18054,15294,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
40.0,4,11,10.0,3,50.0,20.0,2000.0,2,0,3,38,115164.215,23616,15297,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
28.0,4,11,10.0,0,46.0,20.0,2000.0,1,1,4,38,171172.889,49033,15299,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
52.0,4,11,10.0,3,47.0,20.0,2000.0,5,1,4,38,183348.53,45745,15300,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37.0,4,15,11.0,13,42.0,20.0,2000.0,5,0,4,38,170535.951,39206,15301,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22.0,4,15,11.0,6,0.0,20.0,2000.0,4,0,2,38,191177.874,35167,15302,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
19.0,4,11,10.0,0,46.0,20.0,2000.0,4,0,2,38,200337.11,25957,15303,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
21.0,2,6,6.0,7,32.0,20.0,2000.0,5,1,2,38,125405.286,37624,15304,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21.0,4,12,15.0,11,22.0,20.0,2000.0,2,1,3,38,52597.485,33526,15306,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
37.0,4,11,10.0,6,42.0,20.0,3726.0,5,1,3,38,240178.691,42140,15307,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
30.0,2,1,8.0,7,42.0,20.0,2000.0,2,1,4,38,175687.549,29584,15312,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
58.0,4,10,17.0,9,62.0,7708.0,2000.0,1,0,3,38,164827.731,31399,15315,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
19.0,4,15,11.0,6,0.0,20.0,2000.0,4,1,3,38,300450.129,32689,15316,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
51.0,4,15,11.0,0,24.0,20.0,2000.0,3,0,4,38,213519.006,10276,15317,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
19.0,4,15,11.0,5,42.0,20.0,2000.0,2,1,3,38,107803.448,34743,15319,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
22.0,4,11,10.0,2,42.0,20.0,2000.0,2,0,3,38,167252.053,28575,15321,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
34.0,4,7,13.0,7,42.0,20.0,2000.0,1,1,4,38,241923.904,31792,15322,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
27.0,2,12,15.0,3,0.0,20.0,2000.0,2,0,3,38,217537.512,37255,15323,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42.0,4,15,11.0,3,52.0,20.0,2000.0,1,1,2,38,211801.164,14403,15325,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30.0,4,12,15.0,9,50.0,20.0,2000.0,1,0,2,38,225057.813,30079,15326,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
23.0,4,9,14.0,3,52.0,20.0,2000.0,2,0,3,38,203971.062,46336,15327,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39.0,4,11,10.0,2,29.0,20.0,2000.0,5,0,4,38,188871.929,11161,15328,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16.0,4,11,10.0,7,32.0,20.0,2000.0,4,1,4,38,133918.167,18299,15329,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
55.0,4,15,11.0,2,0.0,20.0,3672.0,1,0,2,38,59215.125,28427,15330,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
27.0,4,9,14.0,5,42.0,20.0,2000.0,4,1,2,38,115102.57,40593,15332,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
26.0,4,0,7.0,6,42.0,20.0,2000.0,5,1,4,38,289224.82,33466,15336,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.0,4,11,10.0,7,0.0,20.0,2000.0,4,0,2,38,20057.239,40764,15337,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
39.0,2,9,14.0,9,42.0,20.0,2000.0,2,0,3,38,223957.773,20272,15339,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
21.0,4,9,14.0,9,40.0,20.0,2000.0,2,1,3,38,232420.961,46652,15340,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29.0,4,12,15.0,11,78.0,20.0,2000.0,1,1,4,38,158557.01,34325,15341,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29.0,4,4,4.0,6,47.0,20.0,2000.0,2,1,3,25,503828.846,20336,15342,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
16.0,4,1,8.0,11,0.0,20.0,2000.0,4,1,4,38,374999.333,41296,15344,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
55.0,4,12,15.0,12,40.0,20.0,2000.0,1,0,4,38,104239.222,25167,15345,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23.0,4,8,12.0,0,40.0,20.0,2000.0,2,1,3,38,196295.428,27407,15346,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
30.0,4,12,15.0,3,42.0,20.0,2000.0,1,1,2,38,348352.184,18986,15347,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
25.0,4,6,6.0,4,42.0,20.0,2000.0,4,0,3,38,222189.336,41490,15348,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
15.0,4,0,7.0,9,19.0,20.0,2000.0,4,0,2,38,629958.624,36236,15350,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
41.0,4,11,10.0,2,0.0,20.0,2000.0,5,0,2,38,164119.571,27995,15351,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
54.0,4,9,14.0,9,42.0,20.0,2000.0,2,0,3,38,110216.876,35032,15352,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18.0,4,11,10.0,0,42.0,20.0,2000.0,4,1,3,38,342001.50200000004,10379,15354,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
40.0,4,15,11.0,6,47.0,20.0,2000.0,2,1,4,38,154133.135,28186,15355,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
88.0,4,11,10.0,13,101.0,20.0,2000.0,5,1,3,38,84466.895,19810,15356,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25.0,2,11,10.0,7,0.0,20.0,2000.0,2,0,3,22,290676.284,45843,15358,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
46.0,4,11,10.0,13,46.0,20.0,2000.0,1,0,3,38,293485.722,18992,15359,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
46.0,2,15,11.0,0,42.0,20.0,2000.0,2,0,2,38,478179.824,20532,15360,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25.0,4,11,10.0,2,50.0,20.0,2000.0,1,1,3,38,124745.003,11956,15361,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30.0,4,4,4.0,7,42.0,20.0,2000.0,3,0,3,38,108903.236,46971,15363,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22.0,4,9,14.0,9,0.0,20.0,2000.0,6,1,3,38,183306.865,19591,15365,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29.0,4,11,10.0,2,67.0,20.0,2000.0,1,1,2,38,373911.49,27168,15366,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
18.0,4,15,11.0,9,20.0,20.0,2000.0,2,1,3,38,189404.138,39055,15367,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
26.0,4,14,16.0,9,42.0,2196.0,2000.0,2,0,2,38,312230.691,35483,15368,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38.0,4,11,10.0,3,62.0,20.0,2000.0,1,0,4,38,64027.873,25311,15369,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
52.0,4,11,10.0,13,42.0,20.0,2000.0,1,1,3,38,171876.633,31523,15371,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
57.0,4,15,11.0,10,0.0,20.0,2000.0,1,1,3,38,226702.868,18477,15372,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15.0,4,1,8.0,11,20.0,20.0,2000.0,4,0,2,38,89063.989,49031,15373,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
23.0,4,15,11.0,2,82.0,20.0,2000.0,4,0,4,38,215245.345,25494,15374,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
47.0,4,11,10.0,10,42.0,20.0,2000.0,1,1,2,38,204811.996,32822,15375,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
37.0,4,11,10.0,2,42.0,20.0,2000.0,1,0,4,38,142867.497,42474,15377,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
65.0,4,15,11.0,9,18.0,20.0,2000.0,2,1,2,38,113565.323,12715,15378,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26.0,4,11,10.0,7,0.0,20.0,2000.0,5,0,4,38,70440.738,38005,15379,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
42.0,4,11,10.0,0,50.0,20.0,2000.0,1,0,3,38,170601.802,49405,15381,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49.0,4,12,15.0,9,49.0,20.0,2000.0,1,1,3,38,113170.528,46472,15382,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
53.0,1,9,14.0,4,42.0,20.0,2000.0,4,0,3,38,59698.927,19342,15383,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
43.0,4,11,10.0,10,80.0,20.0,2000.0,1,0,4,38,295233.956,20142,15384,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30.0,4,11,10.0,2,50.0,20.0,2000.0,1,1,2,38,47813.49,42754,15385,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
43.0,4,15,11.0,3,0.0,20.0,2000.0,5,0,2,38,229211.323,28439,15386,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
53.0,4,11,10.0,13,46.0,20.0,2000.0,1,0,2,38,167618.19199999998,10093,15389,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
57.0,4,15,11.0,2,42.0,20.0,2000.0,1,0,3,38,98264.667,49943,15390,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.0,4,11,10.0,0,57.0,20.0,2000.0,2,0,2,38,395865.654,26620,15391,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
44.0,2,12,15.0,3,37.0,20.0,2000.0,5,1,4,38,157340.927,34603,15392,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21.0,4,11,10.0,4,0.0,20.0,2000.0,4,1,3,38,206580.401,41462,15393,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
45.0,4,9,14.0,3,47.0,20.0,2000.0,1,0,3,38,150759.584,27423,15394,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
32.0,4,11,10.0,2,32.0,20.0,2000.0,1,0,3,10,415181.862,36418,15395,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
49.0,4,1,8.0,13,42.0,20.0,2000.0,4,0,3,38,103313.594,46873,15396,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
38.0,4,8,12.0,11,52.0,20.0,2000.0,1,0,2,38,356639.781,12540,15397,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24.0,4,11,10.0,2,42.0,20.0,2000.0,5,0,2,38,173321.092,27762,15401,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33.0,4,11,10.0,0,40.0,20.0,2000.0,5,1,3,38,209957.333,27912,15402,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
21.0,1,15,11.0,6,42.0,20.0,2000.0,5,1,4,39,218589.086,20366,15403,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
38.0,4,11,10.0,2,52.0,20.0,2000.0,2,0,2,38,236475.423,43678,15404,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30.0,4,11,10.0,6,47.0,20.0,2000.0,2,0,2,38,236372.58,27670,15406,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
26.0,4,8,12.0,9,0.0,20.0,2000.0,5,1,2,38,388229.771,15939,15407,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
49.0,4,12,15.0,3,62.0,15044.0,2000.0,1,0,2,38,339148.95700000005,39466,15408,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.0,4,8,12.0,3,52.0,20.0,2000.0,1,0,3,38,209191.65,35016,15409,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29.0,4,15,11.0,6,42.0,20.0,2000.0,1,1,4,25,449151.069,43680,15410,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45.0,4,7,13.0,10,42.0,20.0,2000.0,1,1,3,38,346097.242,37199,15411,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
16.0,4,11,10.0,9,0.0,20.0,2000.0,4,0,3,38,124317.973,38336,15414,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
30.0,4,11,10.0,2,42.0,20.0,2000.0,2,1,3,38,122342.35,44915,15416,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
46.0,4,9,14.0,3,47.0,20.0,2000.0,1,1,2,38,102748.12,21805,15418,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
26.0,2,9,14.0,6,42.0,20.0,2000.0,5,1,3,38,136748.771,11535,15419,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
31.0,4,8,12.0,11,0.0,20.0,2000.0,1,0,3,38,186749.811,21694,15421,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
40.0,4,11,10.0,6,17.0,20.0,2000.0,2,0,4,38,352136.179,30066,15422,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
15.0,4,0,7.0,7,42.0,20.0,2000.0,4,1,3,38,142140.525,43803,15423,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
61.0,2,6,6.0,9,42.0,20.0,2000.0,2,1,2,38,323238.179,46481,15424,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29.0,4,9,14.0,3,57.0,20.0,2000.0,1,1,4,38,113809.365,24131,15425,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
33.0,4,15,11.0,6,42.0,20.0,3974.0,2,0,2,38,141965.864,32059,15427,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
18.0,4,11,10.0,5,0.0,20.0,2000.0,4,1,4,38,456560.401,26003,15428,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
34.0,4,11,10.0,3,42.0,20.0,2000.0,6,1,4,38,144834.659,16417,15429,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
34.0,4,15,11.0,0,42.0,20.0,2000.0,1,1,4,38,170979.44600000005,20019,15432,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29.0,4,9,14.0,3,42.0,20.0,2000.0,5,0,2,38,24179.251,44912,15433,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
27.0,4,7,13.0,11,42.0,3438.0,2000.0,5,0,4,38,285169.07300000003,36953,15434,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32.0,4,11,10.0,4,52.0,20.0,2000.0,1,0,4,38,83379.073,42949,15437,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
21.0,4,11,10.0,6,42.0,20.0,2000.0,3,0,2,38,120462.846,16098,15438,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
24.0,4,11,10.0,6,0.0,20.0,2000.0,2,0,3,38,368385.636,12010,15442,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
18.0,4,11,10.0,9,38.0,20.0,2000.0,4,1,3,38,217400.727,38109,15444,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22.0,4,9,14.0,0,41.0,20.0,2000.0,4,1,2,38,284268.509,11098,15445,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
42.0,4,8,12.0,12,42.0,20.0,2000.0,2,1,2,38,204698.545,24442,15446,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
26.0,4,14,16.0,9,62.0,20.0,2000.0,1,1,2,38,325766.973,28735,15448,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17.0,4,11,10.0,7,0.0,20.0,2000.0,4,1,2,38,87035.046,14680,15449,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
